File Name,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Title#1,Image Title Type#1,Image Description#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Location Name 1#1,Location Type 1#1,Location Vocab 1#1,Location Refid 1#1,Location Extent 1#1,Collection Name#1,Work Repository Holding Institution#1,Image Rights#1,Image Measurement#1,Image Measurement Type#1,Image Measurement Unit#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,Work Agent Name#1,Work Agent Name Vocab#1,Work Agent Name Refid#1,Work Agent Name Type#1,Work Agent Role#1,Work Agent Role Vocab#1,Work Agent Role Refid#1,Work Title#1,Work Title Type#1,Creation Date#1,View Date#1,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Technique#1,Technique Vocab#1,Technique Refid#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Relation Type#1,Identifier ARK#1,Identifier LUNA
mac_02011a.tif,"Rojas-Sanders, Alex",personal,scanning technician,Doorway to chapel at Hammersmith seminary,generalView,"Pencil drawing of doorway to chapel at Hammersmith seminary, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Hammersmith (Hammersmith and Fulham, London, Greater London, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n84216160,neighborhood,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","57,778,364",fileSize,bytes,2007-06-01,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Doorway to chapel. Seminary. Hammersmith,creator,1884-08-22,1884-08-22,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/zb6w9j62g1jw,
mac_02011b.tif,"Rojas-Sanders, Alex",personal,scanning technician,Detail of chapel at Hammersmith seminary,generalView,"Pencil drawing of end buttress of chapel at Hammersmith seminary, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Hammersmith (Hammersmith and Fulham, London, Greater London, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n84216160,neighborhood,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","57,570,140",fileSize,bytes,2007-06-01,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Seminary, Hammersmith. End Buttress of Chapel",creator,1884-08-20,1884-08-20,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/0x3t1924z3js,
mac_02012.tif,"Rojas-Sanders, Alex",personal,scanning technician,Magdalen College,generalView,"Pencil drawing of exterior view of Magdalen College, Oxford, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Magdalen College (Oxford, Oxfordshire, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n84238697,college,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","144,419,656",fileSize,bytes,2007-05-25,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,At Magdalen Coll[ege]. Oxford,creator,1885-08-28,1885-08-28,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/62706s7656p9,
mac_02013.tif,"Rojas-Sanders, Alex",personal,scanning technician,House at Oxford,generalView,"Pencil drawing of house at Oxford, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Oxford (Oxfordshire, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n79065853,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,661,624",fileSize,bytes,2007-06-01,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[House] At Oxford,creator,1885-07-26,1885-07-26,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/f0640z6975w9,
mac_02014.tif,"Rojas-Sanders, Alex",personal,scanning technician,Studies of Glastonbury Abbey,generalView,Pencil studies of windows & ornamentation within Glastonbury Abbey,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Glastonbury Abbey (Glastonbury, Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80144969,ruins,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","142,722,356",fileSize,bytes,2007-06-14,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Notes from Glastonbury Abbey,creator,1887-07-02,1887-07-02,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/7n804b14863b,
mac_02015.tif,"Rojas-Sanders, Alex",personal,scanning technician,Tower of Shepton Mallet Church,generalView,"Pencil drawing of Shepton Mallet Church tower, Shepton Mallet, Somerset, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Shepton Mallet (Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n2002025576,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,548,736",fileSize,bytes,2007-06-08,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Tower of Shepton Mallett Church,creator,1887-06-26,1887-06-26,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/fg9n9758d4dw,
mac_02016.tif,"Rojas-Sanders, Alex",personal,scanning technician,Detail at Salisbury Cathedral,generalView,"Pencil drawing of detail in the Salisbury Cathedral, Salisbury, Wiltshire, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Salisbury Cathedral (Salisbury, Wiltshire, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n50070842,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","142,046,584",fileSize,bytes,2007-06-08,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,In Salisbury Cathedral,creator,Undated,[1884-04-14],graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/v48q8x86g5b3,
mac_02017.tif,"Rojas-Sanders, Alex",personal,scanning technician,"Bell tower of New College, Oxford",generalView,"Pencil drawing of bell tower at New College, Oxford",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"New College (Oxford, Oxfordshire, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n83043748,college,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","142,497,748",fileSize,bytes,2007-06-14,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Bell Tower. New College Oxford,creator,1885-08-03,1885-08-03,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/qn9j9s04z802,
mac_02018.tif,"Oliver, Daniel",personal,scanning technician,Chancel at Axbridge Church,generalView,"Pencil drawing of chancel at Axbridge Church, Somerset, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Somerset (England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80131990,second-order administrative division,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","142,818,724",fileSize,bytes,2008-06-30,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,View of the Chancel. Axbridge Church,creator,1887-08-13,1887-08-13,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/df9x1g99m3kr,
mac_02019.tif,"Rojas-Sanders, Alex",personal,scanning technician,Pulpit of East Lyng Church,generalView,"Pencil drawing of pulpit of East Lyng Church including small sketch of seat division in the corner, Lyng, Somerset, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Somerset (England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80131990,second-order administrative division,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,113,060",fileSize,bytes,2007-05-25,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Pulpit. E[ast] Lyng Church,creator,Undated,1887-08-04,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/j03v6x9468jd,
mac_02020.tif,"Rojas-Sanders, Alex",personal,scanning technician,Tomb at East Stoke Church,generalView,"Pencil drawing of tomb at East Stoke Church, South Somerset, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"South Somerset (England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n88187267,second-order administrative division,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,662,012",fileSize,bytes,2007-06-08,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Notes from East Stoke Church [incl. tomb],creator,Undated,1887-07-15,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/260v0h780649,
mac_02021.tif,"Rojas-Sanders, Alex",personal,scanning technician,Carving at Wells Cathedral,generalView,"Pencil drawing of carving detail at Wells Cathedral, Wells, Somerset, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Wells Cathedral (Wells, Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n50004995,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","142,817,744",fileSize,bytes,2007-06-08,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Carving. Wells Cathedral,creator,Undated,1887,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/xd787q23t4kq,
mac_02022.tif,"Rojas-Sanders, Alex",personal,scanning technician,Croscombe Church,generalView,"Pencil drawing of Croscombe Church (church of St. Mary the virgin), including spire, 1/4 plan of parapet level, 1/4 plan of belfry stage, Croscombe, Mendip, Somerset, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Mendip (Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/nr2006010588,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","142,660,576",fileSize,bytes,2007-05-25,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Croscombe Church. Spire,creator,Undated,[1887-06-2],graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/fv7m8r99b8sp,
mac_02023.tif,"Rojas-Sanders, Alex",personal,scanning technician,Waltham Abbey,generalView,"Pencil drawing of exterior view of Waltham Abbey at Waltham Abbey, Essex, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Waltham Abbey (Waltham Abbey, Essex, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n82159724,church,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","142,496,776",fileSize,bytes,2007-05-25,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Waltham Abbey,creator,1884-08-17,1884-08-17,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/71288b8638qz,
mac_02025.tif,"Rojas-Sanders, Alex",personal,scanning technician,"Carvings from the Triforium, south transept of Westminster Abbey",generalView,"Pencil studies of carvings in the Triforium, south transept of Westminster Abbey",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Westminster Abbey (City of Westminster, London, Greater London, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80008753,church,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","142,592,424",fileSize,bytes,2007-06-15,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Westminster Abbey. Carvings in Triforium, S[outh] Transept",creator,Undated,Undated,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/7n5z9216b3vw,
mac_02026.tif,"Rojas-Sanders, Alex",personal,scanning technician,House in Somerton,generalView,"Pencil drawing of house in Somerton, South Somerset, England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Somerton (Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n85050894,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","142,496,048",fileSize,bytes,2007-06-08,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,House at Somerton,creator,1887-08-01,1887-08-01,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/r01f6b84207v,
